"Kiwi - Beautiful, Colorful, Custom Keyboard Designer for iOS 8","nomtasticapps, LLC","Kiwi for iOS 8 is the best way to create and share beautiful, fully-functional custom keyboards for your iOS device. Combine an array of endless colors in vibrant gradients, add your own exciting background images, apply blur effects, and select from over 200 unique keyboard fonts! Enjoy Kiwi's unique autocorrection capabilities and easily swipe between letters, emoji, and special characters. Best of all, you can easily share your favorite keyboard creations for anyone to download and use!Note: Kiwi requires Full Access in Settings > General > Keyboard > Keyboards > Kiwi. This allows the Kiwi app to display your custom keyboard as the system wide keyboard. We value your privacy and we do not collect any data that you type — all of that stays on your device. Once you've enabled Full Access, tap the globe icon on the bottom left of your keyboard to see your newly created Kiwi keyboard!","Free","Utilities","31.4 MB","nomtasticapps, LLC","3 and a half stars","53 Ratings","https://itunes.apple.com/us/app/kiwi-beautiful-colorful-custom/id889343355?mt=8""
"
"Radar Cast Elite - NOAA Hi-Def FutureCast, Push Notifications, Driving Directions, Lightning Strikes & Weather","WeatherSphere","Limited Time Sale - 25% OFF - DOWNLOAD NOW!User Review: ""It shows tornadoes and the path it's going showed it was going over my house so i evacuated my house when it was over i went back to my house and it was just a big pile of destruction i would be dead if it wasnt for this app."" - gamertagweedybirdStunning Past and FutureCast Radar Images, Snowfall, Hurricane Tracks, Weather Based Driving Directions, Real-Time Lightning Strikes, plus Push Notifications whenever it is about to rain or snow at any of multiple desired locations. See where storms, tornadoes and derechoes are expected to go! Plus see weather forecast, severe weather warning boxes, storm direction arrows, hurricane forecast tracks, wildfires, and even current drought severity on the same map!Plus this is the only app that shows hi-definition animated past, current and future-radar in a single continuous sequence on a fluid responsive map without having to press a single button. Plus this is the only app that can instantly show predicted rain/snow start/stop times for any point on the map.Plus this is the only app that allows you to control the loop speed, and also choose the interval between individual frames from 5 minutes all the way to 1 hr, and also change the number of frames shown in animation.Plus this is the only app that automatically augments land-based radar images with latest images from NOAA satellites covering the Atlantic/Pacific oceans into one single screen. This lets you track and follow the upcoming hurricanes and storms all from the same map.Plus easily bookmark multiple locations so you can do a quick radar + forecast check for all your important places in just a few seconds.-  Install and go, no complex setup-  RadarCast - our proprietary realtime future-cast technology that lets you see hi-definition radar one hour into the future-  Get push-notified with custom sounds whenever it about to rain or snow at multiple locations of your choice-  Rain start/ stop times for any point on the map- Get Driving Directions that avoid bad weather from within the app!-  Near real-time, shows the latest radar images within minutes of being gathered.-  Severe weather warning boxes on the map-  Storm Tracks on the map with detailed storm information-  Hurricane Forecast Tracks on the map with detailed information-  US Drought severity map-  Wildfire locations on map with detailed information and firefighting updates-  Bookmark multiple locations for quick access-  Check the current weather + forecast for any point on the map-  Send radar screenshots to friends easily via email or social media-  Send weather postcards to friends easily via email or social media-  Fast Loading-  Intuitive Play/pause/manual modes for moving between frames.-  Always shows both time-stamp and ""minutes ago"" with each frame to prevent any confusion while viewing the loop-  Select opacity of radar images to your taste-  Read Area Forecast Discussions issued by your nearest NWS forecast office.-  Check your local radar site's hardware operational status from within the app -  See images from upto 6 hours ago by increasing frame interval and number of frames to maximum-  Portrait/Landscape/FullScreen-  Get fast support from within the appCoverage Notes: If you live in a very-high-altitude town in Colorado (e.g. Fraser, Vail, Aspen), most likely this app will not meet your needs since radar beams get blocked by the tall mountains. Alaska coverage includes only the southern coastal areas, and does not include the Aleutian Chain. Cloud coverage does not include Alaska and Guam. Also, push-notifications for rain will not work reliably in Hawaii, Guam and Alaska. Aviation Sectional Charts are not available for Hawaii.Notes:-  This app is only useful for users in the US, including all 50 states and territories including Puerto Rico and Guam.","$2.99","Weather","5.9 MB","WeatherSphere","4 and a half stars","498 Ratings","https://itunes.apple.com/us/app/radar-cast-elite-noaa-hi-def/id601606659?mt=8""
"
"Voice Changer Lite","Hurryforward Ltd","Transform your voice with Voice Changer. Simply tap to record and then choose from 25 funny sound effects.Great fun for all ages - you can sound like a mouse, an evil demon or even speak in reverse. Record for seconds or hours and then SAVE recordings for playback at a later stage.FEATURES- 25 funny voice effects- Save your recording as a ringtone- Email recordings to a friend**Please note that iPod Touch users will need an external microphone to record**","Free","Utilities","26.7 MB","Hurryforward Ltd","4 stars","57 Ratings","https://itunes.apple.com/us/app/voice-changer-lite/id364926152?mt=8""
"
"TrafficCamNZ Free","David Wilson","TrafficCamNZ Free gives you the power to load any Internet web camera that you want to look at. A default list of more than 50 cameras is provided, you can then find and add your own.TrafficCamNZ Free is limited to displaying 4 images (6 on iPad) - this can be any 4 (6 on iPad) images of your choosing. Apple iAd advertising is included. To display more than four images and without advertising you need TrafficCamNZ (the paid for version) this can be downloaded from the AppStore.TrafficCamNZ displays internet accessable pictures of Traffic Cameras. You could use it for any image, even weather maps.Images you choose as ""Featured"" are downloaded and setup side by side so that you can swipe across the screen to view multiple images quickly.TrafficCamNZ works over the cellular network though it works best with WiFi because, usually, it's faster!The application comes pre-configured with a small selection of Traffic Cameras from around the world. You can turn those off and turn on the other cameras or add your own specific cameras.Application notes:* Pictures are displayed in the order they are received so the image arrangement may be different every time you run the application or refresh* You will be downloading pictures over your a WiFi or 3G connection - they may be large - you should monitor your network traffic usage* Images are not cached, if you recieve an image that isn't right (i.e. daylight when you know it is night time, it may be that the camera is not functioning)* Sometimes the traffic camera pictures are not up-to-date on the internet. You may see night puictures when it is supposed to be daylight or perhaps pictures don't change. TrafficCamNZ has no control over that.Features:* Flick through the loaded images with your finger* Full screen image display for one image with pinch/zoom* Load your own web images by specifying a World Wide Web URL, and test before saving* Free version available, loads up to 4 images or 6 on iPad* Full version available, loads up to 19 images or 44 on iPad* Choose your own list of images to display up to the application limit* Comes loaded with a selection of Traffic Cameras from around the world. Edit the preferences to turn on the display or turn off the display of the pre-loaded cameras. Remember you cannot display more than four at any one time (or six on iPad) with the free version.* Scroll through all of the new images (more than three) in the indexed table view.* Tap the image in the main window to display it full screen, tap again for it to go away","Free","Navigation","23.5 MB","David Wilson","3 stars","9 Ratings","https://itunes.apple.com/us/app/trafficcamnz-free/id299029583?mt=8""
"
"OneReceipt","Ebates","OneReceipt is the free and simple way to store all of your email and paper receipts. It also can let you see your receipts in your credit card or bank statements. You can use OneReceipt to capture and automatically store both your email and paper receipts. Email receipts have the ability to be added automatically from your Gmail, Yahoo!, or Outlook email. For paper receipts, just snap a picture and we handle the rest. Key Features:• Automatically retrieves email receipts from your inbox• Receipts stored in the cloud for easy access• Personal @OneReceipt email address for forwarding email receipts• Monthly spending summary, a user favorite• Return alerts, acts like a personal assistant• Shipping status to help track your packages• Categories and tags to organize like a pro• Manually enter a receipt Security:Beyond using the latest technology in keeping your data secure, we know that your information is private and we intend to keep it that way. • Your email address will NOT be shared• OneReceipt can always be turned off• We have a secure SSL connection at all times• Credit card information is NOT stored or kept Added Bonus:OneReceipt has a Chrome extension to help supercharge your credit card statements. It provides automatic receipt matching, providing rich receipt data for your Mint.com, American Express, CitiCards or Bank of America accounts. Now you can look at your transactions and finally know what you actually bought! And you don’t need to give us any of your credit card or bank information. We built the OneReceipt extension to work in the Mint.com, American Express, CitiCards and Bank of America websites, so the information automatically comes up if you have a OneReceipt account.","Free","Finance","20.4 MB","Ebates Shopping.com, Inc.","4 stars","6 Ratings","https://itunes.apple.com/us/app/onereceipt/id512999447?mt=8""
"
"Get Pregnant","Bass Jobsen","If you're trying to conceive it can sometimes take a while before you are pregnant. To increase the chance of becoming pregnant you can try to determine your fertile period. Making love in the fertile period can considerably increase the chance of becoming pregnant.You can determine your fertile period in a few simple steps, up to 6 months in advance. If you are already pregnant you can use the calculator to determine your expected delivery date.The calculations are based on the fact that ovulation takes place 14 days before menstruation. No indication can be given for menstrual cycles exceeding 35 days and less than 21 days.Select the first day of your last menstruation, the average duration of your menstrual cycle and then click on ""Calculate"".Also gives you the earliest date for taking a pregnanct test. Lats but not least you will get extra free tips for having a boy or a girl.","Free","Medical","3.3 MB","Bass Jobsen","2 and a half stars","5 Ratings","https://itunes.apple.com/us/app/get-pregnant/id464268205?mt=8""
"
"Microsoft Outlook","Microsoft Corporation","The official Microsoft Outlook app designed for iPhone and iPad. Outlook is a free email app that helps you get more done from anywhere with one unified view of your email, calendar, contacts, and attachments. Outlook automatically surfaces your most important messages – across all your email accounts. Swipe to quickly delete, archive, or schedule messages you want to handle later. Easily view your calendar, share available times, and schedule meetings. And attach files from your email, OneDrive, or Dropbox with just a few taps. Outlook works with Microsoft Exchange, Office 365, Outlook.com, iCloud, Gmail, and Yahoo Mail.------------------------------ Why use Outlook? Manage your inbox •	Outlook automatically triages your inbox for you, surfacing your most important email. Less relevant email is placed in your “Other” inbox. •	Swipe to quickly delete, archive, or schedule messages. •	Schedule emails and they will return to your inbox at a later time. Your calendar built-in •	Switching between your email and calendar apps is a thing of the past. Outlook includes your calendar and notifies you with appointment reminders. •	Find available meeting times and share them in email or schedule a meeting. Attachments made easy •	View and attach any file from your email, OneDrive, Dropbox, and other accounts with just a few taps. •	Send large files even if you haven’t downloaded them to your phone. Find anything fast •	Filter your inbox to only show messages that are unread, flagged, or have attachments, with a single tap. •	Quickly find the right messages, people and files by typing just a few letters. •	Outlook shows people you communicate with most often, and lets you conveniently drill down to see all related emails, meetings and files. ------------------------------ Feedback or questions? •	We want your feedback to make Outlook better! Please share your comments within the app by going to Settings>Help>Contact Support. We read all feedback. •	See the answers to frequently asked questions by going to Settings>Help>FAQs.","Free","Productivity","23.9 MB","Microsoft Corporation","3 and a half stars","57 Ratings","https://itunes.apple.com/us/app/microsoft-outlook/id951937596?mt=8""
"
"White Noise Ambience Lite","logicworks","“THE NAP APP,” SEEN AROUND THE WORLD FROM AUSTRALIA TO THE US. FEATURED ON CBS NEWS, THE DAILY TELEGRAPH, THE DAILY MAIL, THE SUN , THE NEW YORK TIMES AND OTHER MAJOR NEWSPAPERS ACROSS THE GLOBE. White Noise Ambience Lite is being used all over the world as the ultimate sleep-aid device. It can help you sleep soundly in environments that can be problematic for restful sleep. Just read our reviews and to see how many people are sleeping better since they started using White Noise Ambience Lite. Includes high-quality looped sounds such as Ocean Waves, Floor Fan, Thunderstorm and Campfire. FEATURED IN THE DAILY MAIL (UK): ""It's the nap-app! Weary father invents iPad solution to sleepless nights after being kept awake by twin babies"" FEATURED IN THE THE SUN (UK): ""This nap app works by playing soothing sounds — and is proving a hit with thousands worldwide."" SEEN ON CBS NEWS (US): ""Can't get to sleep? Now there's an app for that."" CUSTOMER REVIEWS: ""I have had sleeping problems for years and have never found a working solution such as this app. I sleep deeply every night and wake up so rested, it's incredible. I have never written a review and probably never will again, but I could not miss an opportunity to tell you that you should definitely get this app."" ""One of the best apps I have found for noises, especially ocean sounds! Other apps sound fake or repetitive and most stop with the sounds of waves after like 10 minutes!. This app is great and all of its sounds are awesome. Can't sleep without it!!"" FEATURES - 40 High Quality, Relaxing Sounds. - 40 Retina Images - Digital Clock option: choose from multiple colors and brightness controls. - Library View: View the entire sound database quickly as icons - Favorites: Create a quick list of favorite sounds. - Playlist: Create a playlist of sounds and mixes. - Mixes: Make a mix of up to 4 sounds. - Sound Timers: Stop the audio at your discretion. - Swipe Navigation: just swipe left or right to navigate. - Audio Interrupt Handling - Independent Volume Control - Speaker Balance Control - iPod Control Integration - Background Audio Support - iPhone 5 and Retina Display - Compatibility with iPhone, iPod Touch, iPad and iPad Mini 40 AMBIENT SOUNDS AND IMAGES INCLUDED Ocean Waves, Insects, Train Ride, Thunderstorm, Campfire, Floor Fan, Sprinkler, Tibetan Singing Bowl, Forest Dawn, Restaurant, Rain On Car, Grandfather Clock, Cat Purring, Washing Machine, Rain On Umbrella, Airplane Cabin, Traffic, Lake Dock, Hair Dryer, Fridge, Vinyl Record, Steam Train, Cave, Dishwasher, Bathtub Running, Sandstorm, Clothes Dryer, Downspout, Cable Car Ride, Kettle, Waterfall, Ocean Storm, Hailstorm, Alarm Clock, Typewriter, Country Meadow, Blue Noise, Purple Noise, Pink Noise and White Noise. UPGRADE TODAY!!! Upgrade for just $1.99 and get all of the above, plus:- More Sounds! Choose from a total of 80 high quality, relaxing sounds, including Bacon Frying, Airplane Cabin and many more.- More Images! 80 Retina Images - More Digital Clock Options! - Choose from 3 different clock styles, with multiple colors. - Bigger Playlist! Add more then 4 sounds to your playlist. - More Mixes! Create more then 4 mixes. - No Ads! SUPPORT If you have any questions regarding the function of the app please use the in-app manual in the information tab to help you. Please email support@logicworks101.com with suggestions for future features or to report bugs.","Free","Health & Fitness","44.0 MB","logicworks","5 stars","17 Ratings","https://itunes.apple.com/us/app/white-noise-ambience-lite/id428075504?mt=8""
"
"Pandora Radio","Pandora Media, Inc.","Great music discovery is effortless and free with Pandora. Just start with the name of one of your favorite artists, songs, genres or composers and we will do the rest. It’s easy to create personalized stations that play only music you’ll love. Tap into an entire world of music, including almost a century of popular recordings - new and old, well known and obscure. Create up to 100 personalized radio stations with your free account.Not sure where to start?  Create a free account to explore hundreds of music and comedy genre stations.Already a Pandora listener? Even easier. Just log in and enjoy the same free radio service. Your Pandora is the same across the web, on your TV and in your car—access your free personalized radio wherever you want to hear great music. Enjoy all your existing music and comedy stations - and create new ones right from your iPhone, iPad or iPod Touch.If you want the music and nothing but the music, you can also subscribe to Pandora One:•     No Ads everywhere you listen to PandoraPlus the following features on the web:•     Higher Quality Audio•     Desktop Application•     Custom Skins•     Fewer InterruptionsYour Pandora One subscription will automatically renew each month and your credit card will be charged through your iTunes account. You can turn off auto-renew at any time from your iTunes account settings. Please go to www.pandora.com/privacy and pandora.com/legal_apple for more information.","Free","Music","61.7 MB","Pandora Media, Inc.","4 and a half stars","17718 Ratings","https://itunes.apple.com/us/app/pandora-radio/id284035177?mt=8""
"
"BMW M Power Meter","BMW Group","Joy is measurable.Driving pleasure in tenths of a second and m/s²: You drive. The BMW M Power Meter measures. The upgraded BMW M Power Meter App is now available - with even more features. Thanks to GPS integration, your measurements will be even more precise. Using integrated movement sensors, your iPhone or iPod Touch can record the performance data of your driving. For example, your fastest quarter of a mile, your best 0 to 100 km/h time or your highest speed in a bend. And because the last ten results are saved, you are able to compare your performance with your friends and their vehicles.This is how it works: you need to position your iPhone in your vehicle as described below and start the App. Select your preferred mode: continual monitoring or acceleration to a specific speed or over a specified distance. The following data can be displayed in real time:- Speed (mph / km/h)- Acceleration (G-force)- Lateral acceleration (Lateral G)- Travel time for a specified distance (e.g. 100 m) - Acceleration to a specific speed (e.g. 0-100 km/h)Measurement begins as soon as you activate the ""Start measurement"" button.- The vehicle must be stationary to start recording the measurements- The measurements should be recorded on a level road without steep inclines- The iPhone should either be upright (e.g. in a holder) or laid flat facing the exact direction you are driving in to ensure the measurements are accurate- Once the iPhone is in place, accept the conditions screen by pressing ""Accept"" and then begin measurement by pressing ""Start measurement"".- After measurement has begun, accelerate until you have reached the target speed or until you have covered the specified distance.One last piece of important information:Please always give first priority to your safety and to that of others on the road. Only by adhering to the speed limits and driving carefully and responsibly can one truly enjoy measurable driving pleasure to its full extent.And now: get ready for the next chapter of BMW M. And you can also discover the new BMW M5 Sedan in the App. DisclaimerThis application is intended for entertainment only! Please make sure you drive carefully, adhere to all speed limits and traffic regulations in your respective country and come to a safe standstill before you check your measurements. Do not use the application for speeding or racing. Do not check the display while driving. BMW cannot be held responsible for any damage inflicted on persons or objects of any amount. BMW is not liable for malfunctions of iPhone or loss of data resulting from use of the application. The use of this application is at your own risk. Measurements will deviate from actual values and do not reflect any official or other measurements of BMW AG. Values may vary and are subject to change depending on different conditions.Languages: English, GermanRequirements: compatible with iPhone, iPad and iPod Touch with OS 4.0 or above.","Free","Navigation","25.0 MB","BMW Group","2 and a half stars","21 Ratings","https://itunes.apple.com/us/app/bmw-m-power-meter/id344494968?mt=8""
"
"Silva Relaxation- Relax, Relieve Stress, Focus, Meditate and Sleep Better with Guided Silva relaxation sounds","Mindvalley Creations Inc.","Join over 6 million people in 150+ countries that have used the science-backed Silva Method to make dramatic improvements in their lives. You can enjoy the benefits, too. Users say it is the ""perfect way to relax, unwind and de-stress."" Enjoy a calmer, happier you with the Silva Relax meditation app.","Free","Health & Fitness","72.4 MB","Mindvalley Creations Inc.","4 and a half stars","79 Ratings","https://itunes.apple.com/us/app/silva-relaxation-relax-relieve/id388542764?mt=8""
"
