"Movies by Moviefone with Theater Showtimes, Trailers & Tickets","AOL Inc.","2013 Digiday Publishing Award Winner - ""Best Use of Mobile by a Publisher""Moviefone is the ultimate app for movie showtimes, trailers, reviews, exclusive movie clips and news.What's different about Moviefone? • Find movies playing right now near you in one tap! • Check out local restaurants and bars around your favorite theaters. • Beautiful design - find your showtimes in style.MORE AWESOME FEATURES:• Playing Now Near Me - check out what movies are playing RIGHT NOW in theaters near you• Save your favorite theaters for quick and easy access to showtimes• Buy tickets on the go to any of our participating theaters• Find theaters easily with our maps and directions feature• Find places to eat or grab a drink near any theater• View movies in theaters, top box office hits, coming soon and new on DVD• Watch high quality trailers and movie clips in full screen • Share movie details on Facebook, Twitter, SMS or by email• Get the latest news for all your favorite movies and actors• Search movies to find the perfect movie for the kids or date night • Search movies by title or actor We hope you love the app as much as we do. As always we appreciate all your feedback so please send comments to moviefone.iphone.fb@teamaol.com.","Free","Entertainment","12.3 MB","AOL Inc.","2 stars","5 Ratings","https://itunes.apple.com/us/app/movies-by-moviefone-theater/id307840047?mt=8""
"
"Children's Bible Games : App with Puzzles, Interactive Stories, Trivia Quiz, Religion Activities and Educational Lessons for Kids, Christian Families, Catechism and Sunday Schools","Barcelona Multimedia","Engage your kids and family with the Bible with funny and faithful Games & Activities.• 300 Games & Activities on 60 Bible Stories narrated with comic strips.Top100 Trivia/USA• Help kids learn the stories better, get the point and remember forever in an enjoyable way.Bible apps: My First Bible Books, My First Bible Games, My First Daily Prayer, Children's Bible, Children's Bible Games, Children's Bible Daily Prayer, Teen's Bible +5.000.000u. worldwide!• Try before you buy: FREE different games on Bible Stories.What is it?------------• The app contains 60 Bible Stories, each with 2 activities & 3 games plus the story in comic book format.• 300 Games & Activities for kids aged 7 and up.• 60 Sunday School lessons based on Bible Stories (list: www.childrenbible.org).What's in it for me?------------------• If you want to keep your kids engaged in the Bible Stories, this app is for you.• If you are looking for a faithful resource for effective Bible teaching, this app is for you.• If you want an aid to learn visually, improve memory and understand better, this app is for you.How can I know my kids and I will like it?----------------------------------------• Just try for FREE! • ChristianiPhoneApps.com: ""It will give you, as a parent, an opportunity to play with your kids and to share bible stories along the process."" • TheAppleGoogle.com: ""Parents & teachers will find the App extremely useful.""• FunEducationalApps.com: ""Barcelona Multimedia has a proven track record of creating popular Christian apps for children. Their previous apps, “Children’s Bible Books & Movies” & “Children’s Daily Prayer” are strong sellers in the App Store."" • TheiPhoneMom.com: ""If you are a Sunday School teacher, or someone who wants to engage their child with the Bible and Jesus teachings, this is a great app to have in your arsenal.""• SmartAppsForKids.com: ""Use these games with your children as a complement to planned Bible studies or as part of devotional exercises.""Activities & Games---------------Read & share the stories, solve the activities, play the games, puzzle & complete your Bible sticker album. For each story you'll find:• The Bible Story with comic books featuring only Scripture texts.• An activity with a visual quiz to focus on the key points of the story. Use it as a daily lesson and have fun!• A fine-art trivia question with a Bible quote & 3 biblical works of art.• 3 games (easy, intermediate & advanced) to get the key point of the story.All the activities have been carefully and faithfully created with the utmost respect for the Bible to help a kid read & learn about the Scripture.Bible translation: Good News Bible from American Bible Society.Features-------• Universal app for iPhone & iPad.• 6 languages: English, Spanish, Portuguese, French, Italian & Catalan.• Buy the games with in-app purchases.• You can use it offline.Purchase once, play on all your devices!-----------------------------------Once you buy a game, you can keep your purchase forever. Tap “Settings” and then “Restore purchases” to restore them on all your devices (iPad, iPhone & iPod Touch) with the same Apple ID.Reviews------I teach Sunday School and children learn best through hands-on activities and live visuals. I keep them engaged and interested with all the resources I can find and these games work really well. Cindy11 KIDS’ FUN & FAITHFUL BIBLE APPS FOR CHRISTIAN FAMILIES & SCHOOLS -------------------• 365 Bible Stories 0-6yo• 365 Prayers for Kids 0-6yo• My First Bible Books 0–6yo • My First Daily Prayer 0-6yo • My First Bible Games & Activities 0–6yo • The Activity Bible for Kids 0-6yo• Children's Bible Books & Movies +7yo • Children's Bible Daily Prayer +7yo • Children's Bible Games & Activities +7yo • The Activity Bible for Kids +7yo• Teen's Bible +13yoContact------Please note that we cannot reply on the App Store, so please use the email contact@childrenbible.org if you need assistance.","Free","Books","64.3 MB","Barcelona Multimedia","4 and a half stars","56 Ratings","https://itunes.apple.com/us/app/childrens-bible-games-app/id543200805?mt=8""
"
"Color Effects FX HD Free - ReColor & Splash Photo Effect Editor for FB,gmail","LV GUANGSHEN","Color Effects FX HD lets you quickly and easily give photos a dramatic look by converting them to black and white, while keeping your chosen details in color. This effect draws the viewers' attention to the colored areas, creating striking images.The intuitive and responsive multi-touch user interface makes Color Effects FX HD amazingly easy and fun to use.Use your finger as a brush to ""paint"" sections of your image black and white, or to bring back the original color.Features:- Choose photos to edit from your iPhone photo library or Camera.- Save and share your edited images.- Choose different size of brushes.- Zooming in and out using the two-finger pinching gesture allows you to work on details with pixel-accuracy.- Hide the toolbars in full screen mode.","Free","Photo & Video","14.6 MB","LV GUANGSHEN","3 and a half stars","400 Ratings","https://itunes.apple.com/us/app/color-effects-fx-hd-free-recolor/id597847507?mt=8""
"
"Waterlogged - Drink More Water, Track Daily Water Intake, Get Hydration Remiders","Day Logger, Inc.","You're not drinking enough water. We can help with charts and reminders (upgrade) to keep you going. Every 6 seconds, someone around the world is using Waterlogged to track & improve their daily water intake. Works with Fitbit & more.You'll spend less than 60 seconds a day tracking your water by using photos of your favorite containers. See why it's been featured by Dr. Oz, Apple and Lifehacker, and used by well over a million people around the world.""My Dr recommended this app to me.""— Hdsg27, US App Store, April 2011- Use photos of your cups to quickly record water- Mix oz, mL, and L as much as you want- Maps, Graphs, & Extra Reminders (premium)","Free","Health & Fitness","13.0 MB","Day Logger, Inc.","4 and a half stars","204 Ratings","https://itunes.apple.com/us/app/waterlogged-drink-more-water/id352199775?mt=8""
"
"Alaska USA Federal Credit Union","Alaska USA Federal Credit Union","The Alaska USA app combines the most popular features of UltraBranch® along with the ability to deposit checks.With this app you can:•View account balances and recent transactions•Transfer money within accounts or to another Alaska USA member•Deposit checks remotely, up to $3,000 or 10 checks per business day•View pending transactions and transfers•Make payments to your Visa® credit card, mortgage or other Alaska USA loan•Pay bills using Bill Pay•See upcoming credit card or mortgage payment due dates and amounts•Check current rates•Find Alaska USA branch and ATM locations near you•Get quick access to contact information•And more!Not only is the Alaska USA app convenient, easy to use, and efficient – it’s also free!Your information is secure.  The Alaska USA app implements industry-leading security and allows the use of your customized keypad when you log in, giving you an added level of assurance.Use the web browser on your iOS device to log in at alaskausa.org  to access the full version of UltraBranch.Currently tested to be compatible with iOS 6 and 7. Questions?  Call (800) 525-9094 ","Free","Finance","4.5 MB","Alaska USA Federal Credit Union","3 and a half stars","18 Ratings","https://itunes.apple.com/us/app/alaska-usa-federal-credit/id442930588?mt=8""
"
"ESPNcricinfo Cricket","ESPN","The official ESPNcricinfo cricket app is the only app that you would need to keep yourself updated with the latest scores, breaking-stories, player statistics, records, rankings, exclusive content from the best writers, audio, video and much more – this is just the perfect personal Cricket companion.  What more could any sports fan ask for? We have developed this app keeping fans like you in mind. The full feature list includes:- Instant scores and updates on all the cricketing action from around the world with ball by ball commentary and full match coverage including news, videos, photos among others.- Breaking news and analysis across hundreds of leagues and teams.  - Add and remove favorite teams quickly and easily for a customized experience. - Love reading about cricket? Read from the finest writers in the game in our Features and Blogs. - Enriched matches section to easily access results and fixtures by month, team, series and type. - All the alert options you need: never miss another wicket, milestone, game start/end or tidbit of breaking news.- Watch and listen to the latest ESPNcricinfo video and audio podcasts.- Engaging content including snippets, stands among others.- Compare player statistics and view player profile across teams.- Ability to add content to favourites in the app.- Adding fixtures to calendar to be reminded of that match you were looking forward to.- Share content with friends.Many more interesting features to keep you hooked to the game of cricket. We wouldn't want to spoil the surprise. Discover them yourself.Visit our website http://www.espncricinfo.com and follow us at @ESPNcricinfo on Twitter and like us at http://www.facebook.com/Cricinfo for the latest updates. Our goal is your satisfaction and we make every effort to offer the best experience. We would also love to hear from you. For thoughts, problems or even praise, write to us at feedback_mobileapps@espn.com or use the feedback section inside the app.","Free","Sports","17.1 MB","ESPN Inc.","1 star","46 Ratings","https://itunes.apple.com/us/app/espncricinfo-cricket/id417408017?mt=8""
"
"Insta Shapes - Snap pics & frame photos to silhouette symbol & alter for posts on IG, Fbook, flicker, tagged & tumblr","Thomas Fauntleroy","“Simply the best app for turning your photos into creative artistic images!”  InstaShapes lets you crop and frame your pictures into custom shapes and words with filters, adjustments, colors and sharing!Main Features: *Crop/ frame your pics into custom shapes and words*Tons of custom shapes and words to choose from and more on the way  *Zoom, rotate and move both the picture and the shape for endless possibilites! *Use awesome new filters to edit your images *Adjust brightness, contrast and color saturation*Adjust the opacity of your shape or overlay*Change the color of your shape – lots of artistic colors to choose from!  *Take pictures with the in app camera or select from your photo library *Save pics to your photo library and share directly with friends  *Share directly to Instagram, facebook, Twitter, tumblr, flickr and more*Add #instashapes to your photos and follow us on Instagram All this for free? What?  Its true!   If you like InstaShapes please write a review in the app store and be sure to tell us what other features you would like to see!  You can also email us with issues or suggestions at 307apps@gmail.com Peace!","Free","Photo & Video","60.6 MB","Thomas Fauntleroy","4 and a half stars","870 Ratings","https://itunes.apple.com/us/app/insta-shapes-snap-pics-frame/id647623485?mt=8""
"
"i SpeedCam Free (Speed Camera Detector with GPS Tracking)","CODESPRING","Welcome to iSpeedCam - the most advanced Traffic Enforcement Camera warning system for the iPhone world. It handles various types of traffic cameras, speed limits in metric and imperial unit systems, and a map feature using Apple Maps enhanced with track recording, provided you have internet connection (!) and it issues various statistics about your routes. As most radar detectors draw your attention too late about photo enforcement systems, iSpeedCam might be your ultimate companion to avoid costly speed tickets.FEATURES- Alerts for fixed traffic cameras and regular police stakeout spots, red light cameras- Editable speed camera database- One-touch Add / Remove camera- POI backup and restore feature- Import your personal POI files from the supporting web application (Currently it supports the Garmin, MapMonkey, MIO and IGO formats)- Graphical GPS tracking*- Track statistics- Metric / Imperial unit system- Multitasking support*- Battery power saving mode- Thorough help- More ...CAMERA DATABASEiSpeedCam has an impressive speed trap database covering the European Countries, UK, USA, Canada, Australia, New Zealand, and all Asian countries in the world-wide version of the application. Nevertheless, we are aware that there are no official camera databases, and the available traffipax databases either show superfluous camera locations or lack them all together, regardless of their claim. iSpeedCam allows you to tailor the camera database with one touch by adding new cameras or filtering out the unwanted ones. Later on, you can backup and restore these cameras directly from your device.Among various useful features you have the ability to import your favorite POI files, that contain the cameras for your locations. Download or create your own Garmin, MapMonkey, MIO or IGO speed camera (POI) files and sync it to your device using the supporting web application.FOLLOW YOUR ROADWhile you are on the road iSpeedCam displays the outline of your current track overlaid on Apple Maps and calculates a several statistics about it, e.g. your track distance, its total time, maximum speed achieved, etc. These tracks are recorded and saved in the iSpeedcam's database, so you will be able to review them later. The GPS tracking feature works with and without internet connection as well.TAILOR IT TO YOUR NEEDSiSpeedCam works both with the metric and imperial unit systems, so you can customize not only the speed camera database, but also the warning distances, the camera types to be warned about, etc.You also have FREE UPDATE  to the newest version, where among other new features you can use your Facebook account to Like or Share the application.Access your FREE iSpeedCam account (http://www.ispeedcam.com/upload) via Facebook, where you can:- Link devices to your Facebook account- Sync custom POI files across multiple devices- Display your custom POI files on Google Maps* Note: Continued use of the GPS running in the background can dramatically decrease battery life.Become a fan of iSpeedCam on Facebook:http://www.facebook.com/ISpeedCam","Free","Navigation","15.6 MB","Codespring SRL","2 and a half stars","286 Ratings","https://itunes.apple.com/us/app/i-speedcam-free-speed-camera/id367343743?mt=8""
"
"XF Paintball  Walk in the Field","PCB Game","Involve in an innovative project by contributing to the development of a dedicated app for training and tactics in your favorite sport, paintball !The application ""Walk in the Field"" is free, but by in-app purchasing official layouts, you allow our independent studio to create and develop new features to prepare your competition and improve your performance.Walk in the Field is a complementary application of XField Paintball, available in your favorite store.In the current version, you can already:- Discover 3D official layouts of major international circuits: Accuracy of bunkers 1 cm from the theoretical shape.- Walking on the field by choosing the height of your eyes.- Place your firing lines.- Place the firing lines of your opponents or teammates.- Walk or through a command screen, or through 360 ° Gyro mode of your mobile / tablet. Turn your mobile to change perspective.- In 2D (top view) mode, you can instantly control all firing lines on a 60° field of view.- By changing the height of your eyes (or your paintball marker) you will see the line of fire change.- Make screenshots of strategic positions and firing lines.- Share your screenshots directly on FaceBook with your teammates.With Walk in the Field of XField Paintball, becomes the king of the layout from your couch (smile).Thank you for your feedback, ideas, desires and even your criticisms of http://www.xfield-paintball.com/contact.html","Free","Sports","68.0 MB","PCB","2 and a half stars","115 Ratings","https://itunes.apple.com/us/app/xf-paintball-walk-in-the-field/id641456284?mt=8""
"
"Old Macdonald Had a Farm - All In One activity center and full interactive sing along book for children : HD !","Kids Games Club by TabTale","~~~ More than 2,000,000 Downloads! Selected New and Noteworthy ~~~~~~ Interactive Old Macdonald’s song with all verses ~~~~~~ 10 Amazing educational games and activities inside ~~~Sing and Play with the happiest animals in the App-Store! Fabulous animated activities, ideal for an engaging, educational, visually and audibly exciting experience. With 10 fabulous educational games and an interactive sing-along song your little ones will have hours of fun. Learn animal names and sounds with the engaging graphic and sounds of this one of a kind app. INTERACTIVE SING ALONGAnimated, Interactive Sing-Along story book for children - The famous “Old Macdonald’s Farm” comes to life in an interactive rich song and dance experience. Learn animal names and authentic sounds in the process.ANIMAL PIANOIntroduce a full octave keyboard piano where animals sing with the cords. Enjoy funny and fun animal sounds while playing favorite piano tunes. Animal piano comes with the following modes: classic, chicken, cat, dog and cow.WHO GOT MIXED UPHear each animal sounds and detect which animal got mixed up. Tap the animal that made the wrong sound and move on to the next challenging and fun stage. Learn your animal sounds in the process. ANIMAL PUZZLESHelp connect the puzzle pieces and construct your favorite animal images. Super fun and extra simple to use intuitive puzzle game. Each animal breaks to pieces, drag and drop with your finger to complete the puzzle and move on to the next challenging animal. Learn how your animals look in the process. TAP THE ANIMALEach animal has its name, tap on the correct animal every turn and move on to the next challenging and fun stage. Learn your animal names in the process. This game comes with more than 15 different animals.ANIMAL BARN - PEEKABOOTap the barn to see who is inside. Meet the 15 animals of the song and learn their names and animal sound. STICKER BOOKInsert any amount of stickers from the adorable animals and place them inside the ten fantastic backgrounds which you can paint on as well. You can pan/rotate/scale the stickers and zoom in/out of the background.MAZE CHALLENGEOld Macdonald is playing in his hay stack maze. Can you help him find his way to the barn? Enjoy 20 exciting mazes and 2 levels of difficulty. COLORING BOOKFill Old Macdonald`s coloring pages with 40 vibrant colors. Color each of your favorite farm animals , then save your drawing to the photo album.MEMORY MATCHIntuitive, educational memory matching games. Match pairs of animals to learn their voices and names. Complete all pairs to move to the next level. Improve your memory and concentration skills. ABOUT TabTaleWith over 400 million downloads and growing, TabTale has established itself as the creator of pioneering virtual adventures that kids and parents love. TabTale’s interactive storybooks provide an exciting reading experience for the most beloved children's stories. Each book inspires young children’s creativity and imagination.Visit us: http://www.tabtale.com/ Like us: http://www.facebook.com/TabTaleFollow us:@TabtaleWatch us: http://www.youtube.com/iTabtaleCONTACT US Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.com.IMPORTANT MESSAGE FOR PARENTS: * This App is free to play but certain in-game items may be purchased for real money. You may restrict in-app purchases by disabling them on your device.* By downloading this App you agree to TabTale’s Privacy Policy and Terms of Use at http://tabtale.com/privacy-policy/ and at http://tabtale.com/terms-of-use/.Please consider that this App may include third parties services for limited legally permissible purposes.","Free","Education","24.6 MB","Kids Games Club by TabTale","3 and a half stars","13 Ratings","https://itunes.apple.com/us/app/old-macdonald-had-farm-all/id448301800?mt=8""
"
"Eventbrite - Local Events, Fun Things To Do Near Me & Event Planner","Eventbrite","Discover popular local events, get event recommendations just for you, and see which events your friends are going to! Get tickets and quickly access all of your Eventbrite tickets and event information from your iPhone. Find something new to do -- concerts, festivals, classes, conferences, free events and more -- right in the palm of your hand. Now, event organizers can stay on top of their sales and stats, and check in event attendees from the app. With Eventbrite for mobile, you can:• Discover popular and recommended events happening around you• Find upcoming events for this week and weekend• See which events your friends are going to• Register for and get tickets to events• Store your credit or debit cards for fast, easy purchasing• View event details, including maps and directions• Add your Eventbrite tickets to Passbook• Easily share events with your friends• Get into events with just your phone -- no paper tickets required!• Use Apple Pay to buy tickets on iPhone 6 and iPhone 6 PlusLog in as an Eventbrite event organizer to: • Look up and check in your event attendees off a guest list• Easily validate ticket barcodes using the camera on your device• View live sales and event attendance stats at any timeAlso available in German, Spanish, French, Italian, Dutch, Portuguese, and Swedish.What is Eventbrite?Eventbrite enables anyone to create, promote, and sell tickets to any event imaginable, while also helping people discover and share events that match their passions. Whether it’s a neighborhood block party or a sold-out concert in a stadium, Eventbrite makes it happen.","Free","Entertainment","33.8 MB","Eventbrite","4 stars","1224 Ratings","https://itunes.apple.com/us/app/eventbrite-local-events-fun/id487922291?mt=8""
"
"PocketDyno","InMotion Software, LLC","PocketDyno measures vehicle performance, providing up to 20 different metrics that report time, distance, speed, acceleration, and power.  Create a vehicle profile to store and compare test runs or evaluate vehicle modifications.  PocketDyno is a serious tool that gives **accurate** real-world results.  Want proof?  More than a million iPhone/iPod touch owners have downloaded PocketDyno or PocketDyno+.  Listen to what some of them have to say:“Not enough stars. This app uses your accelerometer to it's full potential!!!! Accurate results for people who aren't idiots…”“Suprisingly accurate. This app got within 0.2 mph of the actual top speed and within 3 hp from the actual dyno test.  I was shocked!”****** HOW TO GET ACCURATE RESULTS ******1)  Calibrate just before a test run (temperature effects accelerometers).2)  Enter the exact weight of your car (includes people, fuel, & cargo).3)  Secure iPhone/iPod device in car so it cannot move (we need to measure the car’s motion, not the device bouncing around).4)  Start test run from a dead stop; go when the light turns green.5)  Drive in a straight line on a level track.6)  Read the user’s manual for complete instructions.REMEMBER STREET RACING IS ILLEGAL AND DANGEROUS. PLEASE USE THIS APPLICATION RESPONSIBLY.","Free","Sports","13.8 MB","InMotion Software, LLC","2 and a half stars","28458 Ratings","https://itunes.apple.com/us/app/pocketdyno/id291249223?mt=8""
"
"IBM Connections Chat","IBM Collaboration Solutions","IBM Connections Chat is the official app for presence, instant messaging, audio and video chat ,and telephony for IBM's award-winning Connections platform.IBM Connections Chat delivers new and exciting capabilities that give you access to your people networks from the comfort of your iPhone, iPad, or iPod Touch. IBM Connections Chat follows on IBM Sametime's footsteps to help you accelerate your business processes, improve decision making, and ultimately help you make the leap to the new way to work. IBM Connections Chat works with your IBM Sametime 9 infrastructure and features built-in integration with IBM's Connections Cloud family of offerings.Key features:• Rich presence including geographic location• One-to-one and group chat with offline messaging support• Chat history• Softphone• One-to-one audio and video chat• Broadcast announcements• Powerful search capabilities• Send and receive photos• Robust push-notification support• Support for multiple communities• URL-based, one-click configurationWhat's new:• Built for iOS 8• Rebranding from IBM Sametime to IBM Connections Chat• Added support for the following languages: Russian, Danish, Dutch, Finnish, Greek, Norwegian Bokmal, Portuguese, Swedish, Turkish, Czech, Hungarian, Slovenian A current list of IBM trademarks is available on the web as http://www.ibm.com/legal/copytrade.shtml.  All references to names in the images refer to fictitious company and fictitious persons, designed for illustration purposes only.","Free","Business","25.6 MB","IBM","3 stars","137 Ratings","https://itunes.apple.com/us/app/ibm-connections-chat/id472303810?mt=8""
"
"Hanx Writer","Hitcents.com, Inc.","Behold, Hanx Writer, created by Tom Hanks. Hanx Writer recreates the experience of a manual typewriter, but with the ease and speed of an iPad and iPhone.“With Hanx Writer, you’ll hear the rhythm of your work with SHOOK SHOOK or FITT-FITT.” – Tom HanksNo longer must you surrender modern luxuries, like the DELETE key, to enjoy the look, feel, and sound of good, old-fashioned word-processing. Each document crafted in Hanx Writer can be emailed, printed, and shared and has its own unique statement-making personality.  Explore the Hanx Writer typewriter collection. The Hanx Prime Select is the writer’s best friend and it’s FREE; the Hanx 707 is bold enough for any journey; and the Hanx Golden Touch is sleek and elegant.  Discover the unique features each typewriter has to offer.  You already know how to work them - now get writing!","Free","Utilities","43.6 MB","Hitcents.com, Inc","4 and a half stars","377 Ratings","https://itunes.apple.com/us/app/hanx-writer/id868326899?mt=8""
"
"ACTIVE","The Active Network, Inc.","The ACTIVE app has been republished!Please download the latest version at the following URL:https://itunes.apple.com/us/app/active-fitness-event-registration/id963289426?mt=8For more information about the ACTIVE app, and all the other award winning and best selling apps published by Active Network LLC go to:http://www.active.com/mobile/","Free","Health & Fitness","15.7 MB","The Active Network, Inc","3 and a half stars","1401 Ratings","https://itunes.apple.com/us/app/active/id401736219?mt=8""
"
"Yahoo Weather","Yahoo","Experience the weather | Apple Design Award, 2013Prepare for your day with the most accurate hourly, 5-day, and 10-day forecasts. Stunning Flickr photos match your location, time of day, and current conditions. Favorite features:-Get all the details: wind, pressure, and chance of precipitation.-Experience weather conditions for rain, snow, fog and extreme heat with animated weather effects.-See animated sunrise, sunset, wind, and pressure modules.-Browse interactive maps: radar, satellite, heat, and snow.-Track all your favorite cities and destinations!-Twice daily notifications help you be prepared, whatever the weather. -Experience weather conditions for rain, snow, fog and extreme heat with animated weather effects.Helpful tips:-Scroll down for detailed weather information.-Tap the plus sign to add up to 20 cities.-Swipe left-to-right to move between locations.-Submit your photos to Yahoo Weather by joining #projectweather on Flickr.What people are saying:""It’s a million impressive little things. It’s the blurring of the background; its the subtle parallax scroll when flipping between cities; it’s the way the windmills spin faster or slower based on the actual current windspeed."" - Greg Kumparak, TechCrunch Tell us what you think:We are committed to building the best mobile experiences and would love to hear your feedback.Let us know your thoughts here: https://help.yahoo.com/kb/weather","Free","Weather","38.8 MB","Yahoo! Inc.","4 and a half stars","1254 Ratings","https://itunes.apple.com/us/app/yahoo-weather/id628677149?mt=8""
"
"Hello Cupcake!","Culinate, Inc.","— An Apple Editors' Choice pick! —Cupcake Lovers: Prepare to be amazed. Elegant butterflies, darling ducks, and playful penguins are just a few of the cupcake projects contained in the Hello Cupcake! app. Once you start exploring you won’t be able to stop — or stop smiling.Based on the New York Times bestselling series of Hello, Cupcake! books, this app will charm you with its stop-motion animations. And when you’re ready to decorate cupcakes, the app makes it easy with how-to videos; detailed step-by-step instructions with stop-action photographs that take you through the process; and voice-overs that give you insider tips. Decorating cupcakes has never been so easy nor so much fun!Candies and snacks are the key to making decorating easy. Apart from that, all you need are frosting, a ziplock bag, and the simple cupcake recipe included in the app. Time to gather your friends and have a cupcaking party, or just amaze them with the results.Optimized for the iPhone and iPad, the app includes high-resolution retina-quality graphics for both. A large number of videos, high-resolution images, and audio clips are provided to guide you in your cupcake-making. With an app this chock-full of features, please be patient with the download process, as these materials increase its size.With your initial app purchase, you’ll receive 10 cupcake projects. Additional projects are available to be purchased within the app, with more to come. Each project contains:• a fanciful animation made entirely of edibles• an illustrated ingredients list• step-by-step instructions accompanied by hundreds of stop-action photographs• voice-overs that provide useful hints• relevant cupcaking-technique videosKaren Tack, called “The Cake Whisperer” by Gourmet magazine, and Alan Richardson, dubbed “the McGyver of Candy,” are America's favorite cupcaking duo—and the creative force behind Hello, Cupcake! Their books have been featured on many national television programs including Today and The Martha Stewart Show. Hello Cupcake displays metric measurements in metric-using countries.Praise for the books:________________________________“A sweet treat for cupcake fans.”    — Family Circle________________________________“What’s New Cupcake? makes pastry artists out of even the most butterfingered parents. The beautiful photos and easy-to-follow directions help even the cake-mix challenged create cupcakes that look like lattice pies and critters from ducks to moose to flamingos.”    — Associated Press________________________________“….like magicians Penn and Teller, the pair [Karen and Alan] delight in sharing the tricks of their trade.”   — The Denver Post________________________________""Discover ways to make cupcaking so much easier and even more fun!""   — Oprah.com________________________________","Free","Food & Drink","301 MB","Culinate, Inc.","4 and a half stars","605 Ratings","https://itunes.apple.com/us/app/hello-cupcake!/id463891492?mt=8""
"
"eMeals - Meal Planning and Grocery Shopping List","eMeals, Inc.","Start meal planning with the eMeals app, which provides:• Your choice of over 50 meal plan options • Weekly meal plan that features 7 new dinner recipes• Organized grocery list for easy shopping• In-store sales featured in recipes for store specific meal plans• Ability to customize your grocery list by skipping meals and adding itemseMeals is a comprehensive meal planning resource that helps provide healthy and delicious dinners for busy families and individuals. Endorsed by financial guru Dave Ramsey and highlighted in the Oprah Winfrey blog, the eMeals weekly dinner plans include grocery shopping lists and recipe instructions that are simple and easy to follow. Download today and take the stress out of planning, shopping and cooking delicious, homemade meals. Here are details on our subscription offers:1-month recurring subscription: $9.993-month recurring subscription: $29.99 ($10 a month)6-month recurring subscription: $47.99 ($8 a month)12-month recurring subscription: $59.99 ($5 a month)• Payment will be charged to your iTunes account at confirmation of your purchase.• Subscription will automatically renew unless auto-renew is turned off at least 24-hours before the end of the current period.• Your iTunes account will be charged for renewal within 24 hours of the end of the current period.• You can manage your subscriptions and turn off auto-renew from your iTunes Account Settings after purchase.• A current subscription cannot be cancelled while it is active.  If you turn off auto-renew you will be able to access your current subscription until the end of the current period.Privacy Policy: http://emeals.com/about/privacy-policy.phpTerms: http://emeals.com/about/terms.php","Free","Food & Drink","16.9 MB","eMeals, Inc.","5 stars","19 Ratings","https://itunes.apple.com/us/app/emeals-meal-planning-grocery/id575756462?mt=8""
"
"TrackIf: Price Tracking, Sale and Deal Alerts","TrackIF LLC","Never pay full price again.TrackIf is your personal price tracking tool that helps you save money by shopping smarter. With the mobile app you will always know when it's the best time to buy because you will have the price history and product information in the palm of your hand.FINDTrackIf actively monitors the price of products on over 1,500 websites.  This means we have access to over 3,000,000 products.  If there’s something you want, chances are, we’ll find it on multiple sites.  Once you find your product, you can view its price history to see if its currently at its lowest price or if you should wait for it to go on sale.TRACKIf you find an item you want but think the price is too high, start tracking it.  This tells TrackIf you what to know when the item goes on sale ensuring you’ll never miss a deal.SAVEAs soon as TrackIf finds a lower price on one of your trackers, you’ll know right away.  We’ll send you an email alert with the price change and savings so you’ll always know the right time to buy.Don't overpay for the products you want. Let TrackIf tell you when to buy.","Free","Catalogs","10.9 MB","TrackIF LLC","3 and a half stars","52 Ratings","https://itunes.apple.com/us/app/trackif-price-tracking-sale/id647615653?mt=8""
"
