"GlucoSuccess","The Massachusetts General Hospital","GlucoSuccess is powered by Apple’s new ResearchKit, allowing you to participate in a medical research study focused on Pre-Diabetes & Diabetes.  Our study team at Massachusetts General Hospital hopes that this app will not only further research into Diabetes, but also help you gain insight into how your behaviors affect your health.GlucoSuccess helps you keep track of health behaviors important for people with type 2 diabetes, such as physical activity, diet, and taking your medicines. Data that you share through the app as part of the research study will create an unprecedented crowd-sourced database of health behaviors and glucose values from people just like you. Studying all this real-world data will help researchers understand how health behaviors influence blood glucose in real life, with a resolution greater than ever before.  Additionally, GlucoSuccess provides personalized insights into how your health behaviors relate to finger-stick blood glucose values, to help you manage your type 2 diabetes.  By combining a personal app and a research study, GlucoSuccess will help explore how the iPhone can enable new kinds of clinical research.Key Features:Record and track:-	Activity duration and intensity-	Diet information-	Blood glucose measurements-	Body weight-	Waist sizeProvide an integrated view of your health behaviors:-	Compare foods you ate before in-range/out-of-range blood glucose measurements-	Compare activity levels before in-range/out-of-range blood glucose measurementsReceive Notifications about:-	Logging your blood glucose-	Recording diet information through LoseItEligibility:  To join this study, you must meet the following criteria:-	Be 18 years of age or older-	Reside in the US-	Have an existing diagnosis of Pre-Diabetes or DiabetesHealthKit Data Access:The app will read and write the following fields from HealthKit with your permission:-	Height-	WeightThe app will read the following fields from HealthKit with your permission:-	Blood glucose-	Carbohydrates-	Dietary Calories-	Sugar-	Steps-	Biological SexThis app will read and/or write data from Apple's Health App with your permission.","Free","Medical","34.1 MB","THE MASSACHUSETTS GENERAL HOSPITAL","3 stars","61 Ratings","https://itunes.apple.com/us/app/glucosuccess/id972143976?mt=8""
"
"Truckin'","Source Interlink Media LLC","Truckin' is the world's leading truck publication. Each issue is loaded with custom trucks, how-to articles, product reviews, new truck analysis, news, events, and more. ---SUBSCRIPTION AVAILABLE--- 1-year subscription for $17.99 Your subscription will be billed to your iTunes account upon confirmation of purchase. ---SUBSCRIPTION WILL AUTO-RENEW--- Your subscription will automatically renew at the end of the subscription period. At the end of the subscription period, you will be charged for another subscription period unless you turn off auto-renew in your iTunes account settings at least 24-hours before the end of the current period. No cancellation of the current subscription is allowed during the active subscription period.","Free","Lifestyle","16.8 MB","Source Interlink Media LLC","4 stars","107 Ratings","https://itunes.apple.com/us/app/truckin/id498336861?mt=8""
"
"Live365 Radio","Live365","Live365 Radio is the world’s most diverse online radio network featuring thousands of human powered radio stations created by people from around the world. With the Live365 app for iPhone and iPod Touch, anyone can easily discover and listen to thousands of unique Live365 radio stations anywhere they go.The Live365 Radio app allows listeners to easily find the perfect station for any musical taste enabling the discovery of music and talk content you won’t find or hear anywhere else. The app features 260+ genres of music covering every imaginable genre ranging from Rock, Classical, Jazz, Electronic, Country, Gospel, Pop, Hip-Hop/Rap, R&B;, International, Reggae, Broadway, Meditation, Oldies, Talk, and hundreds of other genres. Live365’s online radio stations are created by music and talk enthusiasts from hobbyists to professional broadcasters. In addition to thousands of user created radio stations, the Live365 network also features stations programmed from well known artists such as Johnny Cash, David Byrne, Pat Metheny, Jethro Tull, and more.Live365 is different from other Internet Radio services because Live365 provides each broadcaster with the platform and tools they need to create their own online radio station and reach a global audience.  For the listener, this means more unique, diverse, and quality music and talk content over other radio services like AM/FM, Satellite, and other Online Radio networks with robotic playlists. Download the Live365 Radio app today and start enjoying the best in internet radio on your mobile device!Listeners who love Live365:- “A great radio experience. It’s wonderful being able to choose from so many excellent genres and getting such depth in a radio experience. Real human programmers too!”- “This is the best online radio…period”- “Great app! Better than satellite! Rock on!”- “Makes radio great again.”- “Finding your stations has been a gift to me. Now I can listen at work and at home. LOVE IT!”For a commercial-free experience, listeners can become a Live365 VIP.Benefits of VIP include:• No Ads• Unlimited Access to All Live365 Stations• Personalized Recommendations• Exclusive Desktop App","Free","Music","23.3 MB","Live365","3 and a half stars","18 Ratings","https://itunes.apple.com/us/app/live365-radio/id301645072?mt=8""
"
"30/30","Binary Hammer","You have never experienced a task manager like this!Simple. Attractive. Useful. 30/30 helps you get stuff done!You set up a list of tasks, and a length of time for each of them. When you start the timer, it will tell you when to move on to the next task.That’s it!The task list is controlled entirely with gestures; a simple and natural way to use the app.The display is minimal but attractive and it still shows you everything you need to know:- What am I supposed to be doing right now?- How much time do I have left to do it?Multiple lists, syncing over iCloud, and smart time functions are just some of the features!** What Some Users Are Saying **- “Best-of-class process timer”- “My grades have actually improved since I started using this.”- “So good that I decided to not write my own”- “I've been able to reduce my [ADHD] medication with this app, and my life has become so much less stressful as a result.”- “30/30 App-teach kids about planning, time estimation, self-monitoring, and social behaviors.”- “LIFE CHANGING!”** Awards & Achievements **Runner-up for Best Task Manager app in the 2012 Best App Ever awards, named “one of the best apps of 2012” by 148Apps and “one of the 100 best apps ever made for iOS” by Tap! magazine.As seen on Apple's “Editor's Choice” for iPad, G4's Attack of the Show!, The Washington Post, USAToday.com / Tech, Gizmodo's App of the Day, TUAW's Daily iPhone App, c|net, lifehacker.com, Esquire and iPhone Life magazines, TWiT's iPad Today show, and beautifulpixels.com.","Free","Productivity","13.7 MB","Binary Hammer","4 and a half stars","315 Ratings","https://itunes.apple.com/us/app/30-30/id505863977?mt=8""
"
"Fake Conversation","Dr. Strange App","The only App that tells you what to say!Receive fake calls to your iPhone or iTouch USE OUR LIBRARY OF AUDIO SCRIPTS! USE OUR LIBRARY OF FAKE VOICEMAILS! Answer, listen and repeat....it's that easy! Trick everyone around you to think that you are a Doctor, Lawyer, Football Player, Pilot, Detective, Fashion Designer, Music Producer, Sports Agent and more. Or just fake an excuse to leave, we give you the script. Just answer your phone and repeat what the recording says. It’s that easy! You will blow everyone away with your verbal skills from our authentic scripts. *iPod Touch turns into a fake phone *Library of Excuses to Leave *Make practical jokes *Impress random people *Pick up girls *Humor yourself *Receive calls from celebrities *Fake Voicemails Our hilarious practical joke conversations will have everyone around you curious and perplexed. Sell your kidney, speak jive, give surgical instructions....we give you the scripts. SPEAKER MODE CONVERSATIONS- Perform a two way conversation for all to hear with these pre-recorded hilarious conversations. Great for iPod Touch! FOLLOW ON TWITTER- @DRSTRANGEAPP Get it, before someone gets you!","Free","Entertainment","10.5 MB","andrew weltlinger","4 stars","60 Ratings","https://itunes.apple.com/us/app/fake-conversation/id317239400?mt=8""
"
"Breathing Zone - Relaxing Breathing Exercises","Breathing Zone","**** FREE for a Day *****Breathing Zone is a doctor recommended breathing exercise that can reduce stress and anxiety and improve your mood. Used daily, Breathing Zone can also help manage high blood pressure.With Breathing Zone, you can change your life one breath at a time.• Winner 2014 HealthTap Top 10 Best Mind & Body Apps.• Recommended by over 80 top US doctors*.Featured In:• Harvard Medical School's Harvard Health Newsletter• Time.com Techland• The Huffington Post• LifehackerEasy to UseThere are no complicated settings and no difficult breathing patterns to master. All you need to do is breathe in and out according to the guide.Features: • Easy to follow voice instructions.• Intuitive animated breathing guide.• Five calming guide sounds. • Breathing Analyzer measures your breathing rate.• Timed sessions from 5 to 60 minutes.• Weekly Target tracks your therapeutic breathing minutes.High Blood Pressure:The FDA now approves therapeutic breathing as a recognized treatment for high blood pressure (hypertension). Clinical studies in the Journal of Human Hypertension and the American Journal of Hypertension have shown that doing therapeutic breathing for 45 minutes a week can help lower high blood pressure.___________________________________ PRESS REVIEWS: • Harvard Health Newsletter ""This app employs the phone's microphone to assess your breathing, then establishes a realistically reduced ""Target Rate."" You can choose an audio accompaniment and set the length of your relaxation session. You then breathe in and out in sync with an image that pulsates at a gradually slower pace.""• Time.com Techland  ""If you find yourself becoming overagitated calm yourself with Breathing Zone, a handy iPhone app that'll help keep the typical stress of fomenting unrest somewhat in check.""• The Huffington Post""The soothing visualizer function shows the in-out pattern of the breath with a colorful flower-like figure.""• Lifehacker ""If you're a bit stressed or anxious, it's a good way to help you alleviate those feelings in just a few minutes.""• Jessica Garrett Mills, PhDBreathing Zone takes the guess work out of meditation. It’s completely devoid of any new-agey-ness that might rub some folks the wrong way. It’s basically just guided breathing.* Doctor recommendations on HealthTaphttps://www.healthtap.com/apps/1023","Free","Medical","16.1 MB","Breathing Zone Limited","4 and a half stars","102 Ratings","https://itunes.apple.com/us/app/breathing-zone-relaxing-breathing/id369838631?mt=8""
"
"DJ Player","iMect Ltd.","PRO DJ SOFTWARE FOR MOBILE. FINALLY.There are many DJ apps available. But only DJ Player stands out for its focus on usability, pro features, performance and stability.BUILD YOUR DREAM DJ SETUP DJ Player is the world's most flexible DJ app. Use it standalone, or in any combination of the touchscreen, external mixers, MIDI controllers, sound cards and vinyl (DVS).SUPERPOWERED TECHNOLOGY DJ Player outperforms all the expensive, shiny gear you see at music festivals. It provides desktop-grade performance on your iPhone, iPad or iPod touch.NO TOYS, PLEASE!No virtual on-screen hardware, no toy-like turntables. Everything just where you need it and nothing that won't work in a club.EDM DJS AND CLASSIC DJSManual beat-matching, tempo sync and beat sync are supported, the entire spectrum is available. Purist DJs can even hide the bpm value. Pitch bend is available in all modes.SCRATCH DJS Touchscreen turntables? No. DJ Player supports most timecode vinyl formats (relative mode), extended with DVS FX and MIDI-mappable multi-deck control.You can use MIDI jog wheels as well, which we designed to feel very tight with low latency.RESIDENT AND WEDDING DJS Unlike every other mobile DJ app, displaying, sorting, searching and filtering happens within a fraction of a second, regardless of the size of your music library.Check http://djplayerapp.com more information.DJ TechTools:""Excellent performance and sound."" ""… the most legitimate consideration available for using an iPad (or iPads) to DJ instead of a laptop.""Digital DJ Tips:""…the iOS power user’s DJ software of choice…""""If Algoriddim’s DJay is the Serato of iOS DJing, then DJ player is definitely the Traktor.""DJWORX: ""DJ player has just raised the bar considerably, as well as the expectations of the masses following this amazing progress.""""… this is exciting stuff."" Crossfadr: ""DJ player truly is the “premium” DJ app that it claims to be, and I highly recommend it to those looking for a professional grade DJ app.""TECH SPECSDJ Player has a complete implementation of the common deck, effect and mixer functions. It's a fully featured DJ booth.- 2 or 4 decks, internal or external mixer modes- 3 fx slots per deck, choose from: roll, whoosh, jet, lofi, gate, low/high/band/peak filters, echo, reverb- 3-band equalizer (-100 db to +6 db), channel fader, gain, lp/hp filter, crossfader with adjustable curves- manual and auto looping- key lock/time stretching and pitch shifting on all iOS models- automatic beatgrid and bpm detection- tempo sync, beat sync, manual beatmatching, tempo control with multiple ranges, fine adjust, fader bend, pitch bend- beat synchronized jumping- scratching (best with DVS or MIDI jog wheel)- slip mode, slip scratching or slip reverse- 8 cue/loop points- MIDI control, integrated MIDI monitor and mapping- relative DVS control- multi-route/USB audio support, AirPlay- split-cable support with stereo recording- direct music library access- Deezer and Dropbox integration- history, queue- recording with tracklist text file, export via iTunes File Sharing- lowest latency and jitter- many customization options in settingsPLUG-AND-PLAY CONTROLLER SUPPORT:Numark: MixTrack Pro, MixTrack Pro II, iDJ Pro, N4, iDJ Live, Mixtrack Edge Pioneer DDJ-SBVestax: VCI-400, Spin2Allen & Heath XONE:K2Stanton DJC-4Reloop: Terminal Mix 2, BeatpadHercules: Air, Air+, Instinct, RMX2, DJControlWaveAKAI AMXiCON idjION iDJ2GODJ Player works with every USB Class Compliant MIDI controller and sound card, you can create your own mappings.","Free","Music","4.1 MB","iMect Ltd.","5 stars","16 Ratings","https://itunes.apple.com/us/app/dj-player/id339810085?mt=8""
"
"iVideoCamera - record video with effects on any phone (2G, 3G, 3GS)","Laan Labs","Record Video with any iPhone (EDGE, 1G, 2G, 3G, 3GS)  -- share them on Facebook, Youtube, and more!Plus we give you 20 live effects to record videos with!!Now share your videos on your favorite social networks!: • Facebook • SMS Link Sharing (experimental see notes) • Twitter with TwitVid • Email • YouTube • Camera Roll Export for trimming/editing • Flickr Video • Vimeo • 12Seconds.tv 20 FREE Effects (4 are hidden 'easter egg' effects)• Vintage Video, Heat Vision, Snow Globe, Breaking News, • Infinite Zoom, Vintage Black & White, Night Vision, Scrolling Text, • Spy Cam, Solarize, Water Reflect, Title Maker, • Obama Vision, Sparkles, Soft Glow, Dancing Hearts • (and 4 more that are hidden - hint: check the help section)1x,2x and 4x Digital Zoom by double-clicking screen or using the toolbar button during recording.Integrated video library lets you manage and keep track of saved videos. Every video is automatically savedWiFi video sharing for over-the-air transfer to any computer with a web browser.FTP video transfer using your favorite FTP client.Landscape Recording in both orientations* How to Pause Recording: Press the little arrow in the lower right-hand corner and recording will be paused while the FX pop-up is showing, click it again to un-pause.2 Quality Modes:  High Quality gives 320x400 resolution, while Low Quality gives smaller file sizes for faster uploading.3GS Users: Now that this app has effects it's a great app for you too - don't think it's just for older phones, with the effects you will be amazed at the videos you can make.If you like the update please help us out by leaving a nice review! That way we can keep updating the app to make it better. For product updates follow us on twitter @laanlabs or go to http://www.twitter.com/laanlabs Have a comment, criticism, or feature request? Send us an email directly at labs@laan.comSMS Link Sharing Notes: This feature is experiments and works by uploading a video to our partners twitvid and allowing you to share that link. These links are not private and this feature should be used appropriately as such.iVideoCamera utilizes ffmpeg libraries (Copyright (c) 2000-2008 Fabrice Bellard, et al.)FFmpeg is a free software licensed under the GNU Lesser General Public License (LGPL) http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html.FFmpeg is a trademark of Fabrice Bellard, originator of the FFmpeg project.Source code for FFmpeg can be found on the FFmpeg web site. (ffmpeg.org)Alternatively, the source code of FFmpeg, as supplied with iVideoCamera, can be downloaded from our server at this location http://labs.laan.com/projects/iPhone/iVideoCamera/iVideoCameraLGPL.zip","$0.99","Photo & Video","9.9 MB","Laan Consulting Corp","3 stars","855 Ratings","https://itunes.apple.com/us/app/ivideocamera-record-video/id332166209?mt=8""
"
"Jetsetter™ Hotels and Last Minute Travel Deals","Jetsetter","AWARDED BEST iPhone TRAVEL APP by Apple's App Store Rewind 2011The #1 five star rated travel app!  See our reviews.Jetsetter provides insider access to the world's greatest hotels, vacation homes and tour packages.  Download Jetsetter’s iPhone app and never miss out on daily sales - up to 60% off on same-night stays, popular hotels, weekend trips, and more! #1 TRAVEL APP FOR INSPIRATION, LAST MINUTE STAYS, & EASY BOOKING- Access Jetsetter's exclusive deals and exclusives last-minute deals at up to 60% off- Enjoy 360-degree panoramic photos, read first-hand reviews and grab insider tips from travel experts- Never be lost again with our offline mode: get custom directions in foreign languages when you travel- Scan your credit card and auto-fill your details to book hotel rooms and vacation packages in under a minute UP TO 60% OFF ON- 5-star and boutique hotels (US & International)- Spa, ski, and beach resorts- Wine country weekends- Mexico all-inclusives- Las Vegas packages- Macchu Picchu treks- Luxury Kenyan safaris- Mediterranean cruises TELL US WHAT YOU THINKWe'd love your feedback. Email your comments, suggestions and questions to support@jetsetter.com","Free","Travel","22.9 MB","Gilt Travel, Inc.","5 stars","1896 Ratings","https://itunes.apple.com/us/app/jetsetter-hotels-last-minute/id416813139?mt=8""
"
"The Atlantic Magazine: Digital Edition","The Atlantic Monthly Group, Inc.","The app provides access to every article and post from the Atlantic—with all the award-winning content that’s published each day, now customized for presentation on your mobile device. Free to download, the app provides all users with up-to-the-minute content from TheAtlantic.com. Meanwhile, magazine subscribers get full access to all the distinctive reporting, essays, and commentary found each month in the Atlantic magazine. For technical support, please email techtrouble@atlanticmedia.com.It’s never been simpler to access, share, and navigate The Atlantic. All the longform pieces found in each issue are available for download and can be read anytime (even offline). Plus readers get a constant stream of fresh ideas and reporting from TheAtlantic.com. iPad users also have access to the stunning photography featured on the celebrated “In Focus” photo blog, as well as insights and analysis from the Atlantic’s news and opinion site, TheAtlanticWire.com. Read it all with a simple swipe—and then comment and share with a single tap. A Folder feature allows you to save your favorite articles for easy reading later. Already a magazine subscriber? For a limited time, access to the magazine section of this app is included with your print subscription. Not a subscriber? Content from Atlantic.com is free while magazine issues can be purchased individually for $6.99 or buy a full year (10 print issues) for $21.99. See full subscription details below.Technology requirements: This app requires iOS 6.0 or newer.About The AtlanticFounded in 1857, The Atlantic is America’s top destination for brave thinking on the most important issues of our time. Since its inception, The Atlantic has evolved into a multi-media must-read, offering insight into politics, social trends, business, technology, literature, and arts. Renowned today for publishing some of the country’s most acclaimed voices—including James Fallows, Hanna Rosin, Ta-Nehisi Coates, Alexis Madrigal, and many others —The Atlantic has won more National Magazine Awards than any other monthly magazine. In print and online, The Atlantic challenges, informs, and entertains readers with groundbreaking ideas and a distinctively unbiased approach. Full subscription details:Subscriptions to the digital edition of The Atlantic Magazine can be managed via your iTunes account. Issues are sold individually for $6.99 or for a year-long (ten issue) subscription for $21.99. The price of single issues has increased from $4.99 to $6.99. Older versions of the app will list the price as $4.99 until you accept the update. The price change is effective immediately, whether or not you accept the update. Payment will be made through the iTunes store to your iTunes account and subscriptions automatically renew unless auto-renew is turned off at least 24-hours before the end of the current period. Your account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user’s Account Settings after purchase. No cancellation of the current subscription is allowed during active subscription period.  Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication.""Terms and Conditions: http://www.theatlantic.com/terms-and-conditions/Privacy Policy: http://www.theatlantic.com/privacy-policy/","Free","News","43.8 MB","The Atlantic Monthly Group, Inc.","2 stars","78 Ratings","https://itunes.apple.com/us/app/atlantic-magazine-digital/id397599894?mt=8""
"
"iTunes Connect","Apple","iTunes Connect allows you to access the apps, music, movies, TV shows, and books you have made available for download from the App Store, iTunes Store, and iBooks Store. You can also use iTunes Connect to check the latest trends from your iPhone, iPad, and iPod touch.","Free","Business","6.3 MB","Apple Inc.","3 stars","76 Ratings","https://itunes.apple.com/us/app/itunes-connect/id376771144?mt=8""
"
"HUNT App: Public/Private Land Ownership GPS Map","Montana Mapping & GPS","Use the HUNT App combined with the GPS on your iPhone or iPad to easily view land owner names while knowing your location relative to public and private property boundaries, hunting unit boundaries, and more! Cache satellite aerial imagery and topo basemaps for offline use. Create photo waypoints, use our custom HUNT markups, and more! From the makers of Hunting GPS Maps (now HUNT by onXmaps), have the confidence that you are using the most accurate, up-to-date, reliable and most trusted land ownership maps available!FREE FEATURES- Hunting Units layers, Game Management Units (GMU)/Hunting Units for general game species (for example, in Wyoming you will see Antelope, Deer, and Elk units)- Basemaps of your choice to see Topo, Roads, Rivers, Lakes, etc- National Forest Roads and Motor Vehicle Use Map Roads and Trails- GPS functionality- Mark Waypoints with hunting and other icons to help you navigate back to your vehicle, camp, good lookouts, blinds, or just to mark places where you have seen game- Mark Waypoints using a photo you’ve taken to easily document the locations of scrapes and rubs, wallows, game sightings, food sources, bedding areas, etc. Bring this data back home to your iPad or computer to help you learn your hunting area much faster!PREMIUM MEMBERSHIP FEATURESPurchase a membership to your favorite state(s) to get the same great features of the free HUNT App but with the additional benefits of:- The ability to select any Property to query Land Owner Name, Address, City, and State- Search by land owner name- Caching land ownership, other layers, and select Basemaps for use when you are out of cell phone coverage.Map Layers:- Government and Public Lands- Land owner names with property boundaries*- GMUs or Hunting Units for as many different species and special hunt types as we can find available for that state (for example, in Wyoming you will see Antelope, Bighorn Sheep, Bison, Black Bear, Bobcat, Elk, Moose, Mountain Lion, Mule Deer, Mountain Goat, Turkey, White Tailed Deer, and Wolf Hunt Areas- Section Lines and Numbers- Topo, Roads, Rivers, Lakes, etc are all provided on various Basemaps that you can choose from* Private land ownership information may not be available for all counties. Please see the plat coverage map on our website.Cacheable Basemaps:- USGS Topo- Aerial Imagery- Topo (Open Cycle)- Open Street Map- USGS Hybrid (Topo + Imagery)- and more!Other Basemaps:- World Imagery (ESRI)- World Topo (ESRI)- USA Topo Maps (ESRI)- World Streets (ESRI)- Ocean Basemap (ESRI)- Gray Canvas (ESRI) - No Basemap (Solid Gray Background)- and more!FREE TRIALYou can try our full featured map Membership for 7 days ( the HUNT App will automatically start a free for the state you are in when you install the app).GPS FUNCTIONALITYThe HUNT App uses the GPS built into your iPhone or iPad to display your location on the map. Cellular network coverage is NOT needed to use this app and the GPS functionality. Proprietary tile caching technology allows you to cache basemaps and all other key map layers for use when you are away from cellular network coverage.UPDATESAs land ownership, GMUs, and other map data change we will update the map data on our servers. This new map data will automatically be loaded to the HUNT App without you having to do anything!All 50 states are available!AlabamaAlaskaArkansasArizonaCaliforniaColoradoConnecticutDelewareFloridaGeorgiaHawaiiIowaIdahoIllinoisIndianaIowaKansasKentuckyLouisianaMaineMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew YorkNorth CarolinaNorth DakotaOhioOklahomaOregonPennsylvaniaRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUtahVermontVirginiaWashingtonWest VirginiaWisconsinWyomingNote: As with all mapping apps, continued use of GPS running in the background can dramatically decrease battery life.","Free","Navigation","60.6 MB","Montana Mapping & GPS, LLC","3 and a half stars","137 Ratings","https://itunes.apple.com/us/app/hunt-app-public-private-land/id672902340?mt=8""
"
"Flipagram","Flipagram, Inc.","Bring Moments to Life with Flipagram™#1 Free App in over 80 countries with over 100 million users!Flipagram is the easiest way to share all the great stories trapped on your phone!  Create fun short videos with your photos and favorite music.  Share privately or with followers in the Flipagram community and beyond.Explore trending flipagrams to discover interesting people and stories from around the world. Get featured, go viral, become famous!  Our editors are always looking for fun, inspiring, or creative Flipagram videos to feature to our fast growing community.Flipagram in 3 easy steps:1. Select - photos from camera roll, albums, Facebook or Instagram.2. Create - add your favorite music, set timing, cool filters, and text to tell your story.3. Share - on Flipagram or to Instagram, Facebook, Twitter, WhatsApp, FB Messenger, or beyond.FEATURES+ Add photos+ Use popular music clips for free+ Auto-time for Instagram or Vine+ Style with 15 stunning filters+ Cool Selfie cam mode+ Pause and tap through Flipagrams one moment at a time+ Reflip public Flipagrams and collect more likes when you get reflipped + Get likes and comments+ Find friends to follow+ Notifications of interesting activity+ Explore users, #hashtags, and editor’s picks+ Control the privacy of each flipagram+ Easy sharing to all your favorite apps: Instagram, Facebook, Twitter, YouTube, Vine, Tumblr, - Email, Text, Pinterest, WhatsApp, KIK, FB Messenger, or LINE.+ For devices set to Chinese, now share directly to Sina Weibo and WeChat!","Free","Photo & Video","30.7 MB","Flipagram, Inc.","4 and a half stars","59 Ratings","https://itunes.apple.com/us/app/flipagram/id512727332?mt=8""
"
"Muscle & Fitness Hers","American Media Inc.","Muscle & Fitness Hers is written and designed for the active woman who wants more out of fitness. A success coach in print, Hers presents expert advice on training, nutrition, health, beauty, and fashion.Pricing:Single issues: $4.99 Annual subscription: $24.99 (6 issues)Monthly subscription: $1.99Your subscription will be charged to your iTunes account at confirmation of purchase, and will automatically renew unless auto-renew is turned off at least 24-hours before the end of the current period. Current subscriptions may not be cancelled during the active subscription period, however, you can manage your subscription and/or turn off auto-renewal by visiting your iTunes Account Settings after purchase.","Free","Health & Fitness","9.3 MB","American Media Inc","4 stars","195 Ratings","https://itunes.apple.com/us/app/muscle-fitness-hers/id494955824?mt=8""
"
"Flick Basketball Friends: Free Arcade Hoops","Tapgang Inc.","Basketball and arcade fans rejoice! 100% FREE TO PLAY! Play with your friends or complete strangers!Collect basketball coins, Beat the buzzer, and unlock new stuff in this classic arcade game! Show the world how good your shot is, and make buckets! With the task of collecting basketball coins, 3 game modes, a ton of unlockable levels, Game Center and Facebook integration, there is ABSOLUTELY NO WAY to get bored. FEATURES: ** Now Play with your friends! Invite them to compete for the best shot!- Invite Friends from facebook!- Classic arcade style basketball! - Gain Coins for making buckets! - Track your stats, and post to leaderboards!- Three Challenging and Cool Game Modes - ""Classic"" hit the most 2-point shots in 60 seconds! - ""Progressive"" score the most 2 and 3 point shots in 60 seconds! - ""3 Point"" score as many 3 pointers as you can in 60 seconds! - Eight unique levels to unlock! - Eight cool basketballs to use! - Local HIgh score leader boards for all game modes! REVIEWS: “I have just became addicted to collecting Basketball coins, simple FUN!"" – Apps By MJ “Very fun a challenging game, best way to spend 5 minutes on your iPhone!” – Apps2Day Update v1.1 - TWO NEW LEVELS - Game Center - Local high score boards - Facebook & Twitter Integration - Share Scores with the world","Free","Sports","83.3 MB","Tapgang, Inc.","3 and a half stars","72 Ratings","https://itunes.apple.com/us/app/flick-basketball-friends-free/id515365347?mt=8""
"
"PocketLife Calendar","OvalKey Ltd.","--TRY POCKETLIFE TODAY FOR FREE-- HOW IS YOUR CALENDAR LOOKING?Love your iPhone? But want more from your calendar?PocketLife has been designed for people who want an easy to use, beautiful looking calendar in their pocket.  With a simple easy to use interface for quick intuitive operation. You will find PocketLife a huge improvement over the built in Calendar app.  With many advanced features and a vastly superior layout to display all of your calendar events. PocketLife will quickly become one of your most used and indispensable apps.  FEATURES:* Google, Outlook, iCal, Yahoo, iCloud - Fast Sync.* Universal app: iPhone 6, iPhone 5, iPhone, iPad, iPad mini.* Events & Reminders.  * List, Day, Week, Agenda, Year and 3 Month views.* Display multiple calendars. * Custom Recurring events.   * Share calendars  with your work colleagues, friends & family.* AirDrop & AirPrint support.* Customisable Pictures for calendar months display.* Import your own images from your photos.* Custom events. Sick days, Holiday.  * Intuitive gestures to change display.* Passcode Protection.  * Create image of month view to use as your phones wallpaper.* Send a picture of your calendar to your friends* Set any day to start of week.* Personalize the colors, fonts and pictures of your display.* Send Email of your events.* Send .ics iCalendar files of your events.           -- YOUR LIFE IN YOUR POCKET --_______________________________________PLEASE NOTE:  - POCKETLIFE IS NOT A FREE APP.  DOWNLOAD THE LITE VERSION FOR FREE TO SEE IF YOU LIKE IT BEFORE YOU DECIDE TO PURCHASE.THE LITE VERSION IS FULLY FUNCTIONAL EXCEPT THAT IT RESTRICTS THE NUMBER OF EVENTS THAT CAN BE CREATED & ADDED TO YOUR CALENDAR.  A SMALL IN-APP UPGRADE CAN BE PURCHASED TO UNRESTRICT IT. THE COMPLETE CURRENT AND NEXT YEARS CALENDARS ARE THEN INCLUDED WITH THE INITIAL FULL VERSION UPGRADE PURCHASE. - TODAY BADGE ON ICON & ALERTS: To display todays date on the app icon badge you need to configure PocketLife in your devices Notification Centre found under the main settings app. -NOTE: To Stop Old Events Being Removed: You need to go into 'Mail Contacts Calendars' in the main device Settings app and then set 'Sync' to 'All Events'.______________________________________REVIEWS:BEST EVER!!  ***** ""Brilliant, I love it, my life is now organized"" PERFECT  *****""This is so much better than the calendar that came with the iPhone! Love it!""AWESOME APP! *****""I love my PocketLife! It does everything that I need... It's awesome!""","Free","Productivity","18.6 MB","OvalKey Ltd.","4 and a half stars","1760 Ratings","https://itunes.apple.com/us/app/pocketlife-calendar/id352743549?mt=8""
"
